dni|nombre|tienda|vertical|puesto|departamento|fecha_ingreso|fecha_cese|tipo_salida|longitud_doc|departamento_original|gerencia_homologada
04490822|Piero Elena Herrera Medina|Jockey Plaza|Hogar|Asesor De Ventas|Ventas Hogar|2025-06-27|||8|Ventas Hogar|Gerencia Comercial
48953980|Bruno Gabriela Vargas Carranza|Jockey Plaza|Moda|Cajero(A)|Cajas|2025-11-21|||8|Cajas|Gerencia Operaciones
00706541|Fernando Jesús Rojas Salazar|Jockey Plaza|Hogar|Asesor De Ventas|Ventas Hogar|2025-07-26|||8|Ventas Hogar|Gerencia Comercial
30357672|Piero Nicole Ponce Ramírez|Jockey Plaza|Moda|Asesor De Ventas|Ventas Moda|2026-02-10|||8|Ventas Moda|Gerencia Comercial
67403492|Bruno Patricia López Herrera|Jockey Plaza|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2025-05-12|||8|Utiles Escolares|Gerencia Comercial
90469665|Miguel Eduardo Aguilar Aguilar|Jockey Plaza|Tecnologia|Asesor De Ventas|Ventas Tecnología|2025-01-11|||8|Ventas Tecnología|Gerencia Comercial
04778711|Bruno Jesús Gómez Mendoza|Jockey Plaza|Moda|Asesor De Ventas|Ventas Moda|2024-03-19|||8|Ventas Moda|Gerencia Comercial
17820413|Daniela Patricia Chávez Valdivia|Jockey Plaza|Utiles Escolares|Auxiliar De Logistica|Logística|2025-07-08|||8|Logística|Gerencia Operaciones
86626415|Vanessa Fernanda Valdivia Valdivia|Jockey Plaza|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2025-06-16|||8|Utiles Escolares|Gerencia Comercial
61572671|Andrés Isabel Morales Campos|Jockey Plaza|Tecnologia|Vendedor De Piso|Ventas Tecnología|2025-03-31|||8|Ventas Tecnología|Gerencia Comercial
07495084|Sebastián Elena Cárdenas Morales|Jockey Plaza|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2024-05-31|||8|Utiles Escolares|Gerencia Comercial
00700381|Bruno Alejandro Rojas Medina|Jockey Plaza|Tecnologia|Asesor De Ventas|Ventas Tecnología|2026-03-24|||8|Ventas Tecnología|Gerencia Comercial
00009970|Fiorella Fernanda Mendoza Vargas|Jockey Plaza|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2025-07-29|||8|Utiles Escolares|Gerencia Comercial
54399436|Renzo Patricia Cárdenas Rojas|Jockey Plaza|Moda|Vendedor De Piso|Ventas Moda|2024-01-26|||8|Ventas Moda|Gerencia Comercial
39768971|Álvaro Elena Ponce Mendoza|Jockey Plaza|Utiles Escolares|Vendedor De Piso|Utiles Escolares|2025-12-23|||8|Utiles Escolares|Gerencia Comercial
91100738|Marco Alejandro Quispe Castillo|Jockey Plaza|Utiles Escolares|Cajero(A)|Cajas|2024-05-22|||8|Cajas|Gerencia Operaciones
06175527|Karen Eduardo Campos Cárdenas|Jockey Plaza|Tecnologia|Cajero(A)|Cajas|2025-09-14|||8|Cajas|Gerencia Operaciones
90973909|Diego Nicole Quispe Torres|Jockey Plaza|Tecnologia|Asesor De Ventas|Ventas Tecnología|2025-04-01|||8|Ventas Tecnología|Gerencia Comercial
48561306|Alejandra Fernanda Quispe Vargas|Jockey Plaza|Moda|Vendedor De Piso|Ventas Moda|2025-11-13|||8|Ventas Moda|Gerencia Comercial
01857289|Paola Gabriela Campos Carranza|Jockey Plaza|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2025-07-28|||8|Utiles Escolares|Gerencia Comercial
01653190|Marco Patricia Mejía Navarro|Jockey Plaza|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2025-09-04|||8|Utiles Escolares|Gerencia Comercial
85839089|Daniela Jesús Herrera Carranza|Jockey Plaza|Moda|Prevencionista|Prevención|2025-02-23|||8|Prevención|Gerencia Operaciones
74438760|Marco Elena Soto Gómez|Jockey Plaza|Tecnologia|Asesor De Ventas|Ventas Tecnología|2024-10-23|||8|Ventas Tecnología|Gerencia Comercial
35355913|Carla Antonio Valdivia Ponce|Jockey Plaza|Hogar|Asesor De Ventas|Ventas Hogar|2024-06-06|||8|Ventas Hogar|Gerencia Comercial
37307440|Miguel Elena Chávez Vargas|Jockey Plaza|Hogar|Auxiliar De Logistica|Logística|2024-05-02|||8|Logística|Gerencia Operaciones
63993102|Bruno Fernanda Navarro Chávez|Jockey Plaza|Hogar|Asesor De Ventas|Ventas Hogar|2025-12-03|||8|Ventas Hogar|Gerencia Comercial
43006872|Andrés Fernanda Morales Flores|Jockey Plaza|Hogar|Asesor De Ventas|Ventas Hogar|2024-05-29|||8|Ventas Hogar|Gerencia Comercial
39246492|Miguel Nicole Torres Cruz|Jockey Plaza|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2024-10-23|||8|Utiles Escolares|Gerencia Comercial
42541045|Marco Isabel Ponce López|Jockey Plaza|Hogar|Vendedor De Piso|Ventas Hogar|2024-11-26|||8|Ventas Hogar|Gerencia Comercial
01831095|Álvaro Fernanda Cruz Gómez|Jockey Plaza|Tecnologia|Vendedor De Piso|Ventas Tecnología|2024-05-27|||8|Ventas Tecnología|Gerencia Comercial
29777351|Melissa Elena López Espinoza|Jockey Plaza|Moda|Asesor De Ventas|Ventas Moda|2025-05-30|||8|Ventas Moda|Gerencia Comercial
15745176|Carlos Patricia Vargas Soto|Jockey Plaza|Utiles Escolares|Asistente Servicio Cliente|Servicio al Cliente|2024-03-19|||8|Servicio al Cliente|Gerencia Experiencia Cliente
06008520|Marco Alejandro Chávez Espinoza|Jockey Plaza|Tecnologia|Asesor De Ventas|Ventas Tecnología|2026-02-20|||8|Ventas Tecnología|Gerencia Comercial
06923411|Diego Gabriela López Cruz|Jockey Plaza|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2024-11-10|||8|Utiles Escolares|Gerencia Comercial
00453784|Rocío Elena Flores Gómez|Jockey Plaza|Tecnologia|Asesor De Ventas|Ventas Tecnología|2024-02-13|||8|Ventas Tecnología|Gerencia Comercial
01478737|Bruno Elena Torres Medina|Jockey Plaza|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2025-11-14|||8|Utiles Escolares|Gerencia Comercial
37328730|Valeria Fernanda Morales Mejía|Jockey Plaza|Moda|Auxiliar De Logistica|Logística|2026-02-03|||8|Logística|Gerencia Operaciones
13401739|Luis Nicole Torres López|Jockey Plaza|Moda|Asesor De Ventas|Ventas Moda|2024-03-10|||8|Ventas Moda|Gerencia Comercial
13345372|Rocío Patricia Vargas López|Jockey Plaza|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2026-01-12|||8|Utiles Escolares|Gerencia Comercial
51051070|Rocío Eduardo Ramírez Paredes|Jockey Plaza|Hogar|Asesor De Ventas|Ventas Hogar|2024-12-29|||8|Ventas Hogar|Gerencia Comercial
18341849|Camila Isabel Herrera Chávez|Jockey Plaza|Tecnologia|Asesor De Ventas|Ventas Tecnología|2025-06-16|||8|Ventas Tecnología|Gerencia Comercial
61430222|Marco Espinoza Carranza|Jockey Plaza|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2024-10-17|||8|Utiles Escolares|Gerencia Comercial
63944258|Camila Jesús García Ponce|Jockey Plaza|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2024-03-12|||8|Utiles Escolares|Gerencia Comercial
00900798|Renzo Gabriela Quispe López|Jockey Plaza|Moda|Asesor De Ventas|Ventas Moda|2025-11-05|||8|Ventas Moda|Gerencia Comercial
05550370|Lucía Antonio Salazar Espinoza|Jockey Plaza|Hogar|Asesor De Ventas|Ventas Hogar|2024-07-22|||8|Ventas Hogar|Gerencia Comercial
86513557|Valeria Patricia Ponce Castillo|Jockey Plaza|Moda|Asesor De Ventas|Ventas Moda|2024-10-06|||8|Ventas Moda|Gerencia Comercial
06500072|Andrea Eduardo Valdivia Mendoza|Jockey Plaza|Hogar|Asistente Servicio Cliente|Servicio al Cliente|2024-04-20|||8|Servicio al Cliente|Gerencia Experiencia Cliente
24137816|Fiorella Jesús Soto Castillo|Jockey Plaza|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2024-01-28|||8|Utiles Escolares|Gerencia Comercial
02648391|Andrea Patricia Navarro Vega|Jockey Plaza|Hogar|Asesor De Ventas|Ventas Hogar|2026-03-22|||8|Ventas Hogar|Gerencia Comercial
16089909|Fiorella Gabriela Carranza Carranza|Jockey Plaza|Hogar|Vendedor De Piso|Ventas Hogar|2025-03-16|||8|Ventas Hogar|Gerencia Comercial
22131067|Andrés Isabel López Quispe|Jockey Plaza|Utiles Escolares|Vendedor De Piso|Utiles Escolares|2025-12-24|||8|Utiles Escolares|Gerencia Comercial
92089363|Carla Patricia Herrera Mejía|Jockey Plaza|Moda|Vendedor De Piso|Ventas Moda|2025-07-21|||8|Ventas Moda|Gerencia Comercial
50807149|Valeria Isabel Rojas Flores|Jockey Plaza|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2025-08-28|||8|Utiles Escolares|Gerencia Comercial
00478721|Ximena Gabriela Paredes Ramírez|Jockey Plaza|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2026-01-29|||8|Utiles Escolares|Gerencia Comercial
02879846|Marco Elena Rodríguez Cárdenas|Jockey Plaza|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2025-11-08|||8|Utiles Escolares|Gerencia Comercial
72365081|Sofía Mejía Ramírez|Jockey Plaza|Tecnologia|Asesor De Ventas|Ventas Tecnología|2024-01-21|||8|Ventas Tecnología|Gerencia Comercial
03084525|María Elena Quispe Rojas|Jockey Plaza|Hogar|Asesor De Ventas|Ventas Hogar|2025-08-25|||8|Ventas Hogar|Gerencia Comercial
67580448|Ximena Jesús Castillo Soto|Jockey Plaza|Hogar|Asesor De Ventas|Ventas Hogar|2025-05-23|||8|Ventas Hogar|Gerencia Comercial
10209437|Diana Eduardo Soto Vega|Jockey Plaza|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2026-03-17|||8|Utiles Escolares|Gerencia Comercial
12442371|Vanessa Antonio Medina Rojas|Jockey Plaza|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2026-01-30|||8|Utiles Escolares|Gerencia Comercial
46716029|Marco Nicole Campos Soto|Jockey Plaza|Utiles Escolares|Vendedor De Piso|Utiles Escolares|2024-08-02|||8|Utiles Escolares|Gerencia Comercial
33824189|Sofía Cruz Herrera|Jockey Plaza|Moda|Asesor De Ventas|Ventas Moda|2025-02-15|||8|Ventas Moda|Gerencia Comercial
77522596|Sofía Isabel Cárdenas Valdivia|Jockey Plaza|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2024-07-10|||8|Utiles Escolares|Gerencia Comercial
00197837|Sofía Jesús Salazar Mendoza|Jockey Plaza|Moda|Asesor De Ventas|Ventas Moda|2024-03-02|||8|Ventas Moda|Gerencia Comercial
05184307|Daniela Isabel Espinoza Soto|Jockey Plaza|Tecnologia|Asesor De Ventas|Ventas Tecnología|2024-03-06|||8|Ventas Tecnología|Gerencia Comercial
00108703|Cristian Alejandro Salazar Campos|Jockey Plaza|Hogar|Asesor De Ventas|Ventas Hogar|2025-02-19|||8|Ventas Hogar|Gerencia Comercial
05066557|Piero Jesús García Vega|Jockey Plaza|Utiles Escolares|Asistente De Caja|Cajas|2025-10-24|||8|Cajas|Gerencia Operaciones
05768332|Andrea Alejandro Flores Mejía|Jockey Plaza|Tecnologia|Asesor De Ventas|Ventas Tecnología|2025-10-21|||8|Ventas Tecnología|Gerencia Comercial
90250299|Diego Gabriela Espinoza Chávez|Jockey Plaza|Moda|Auxiliar De Logistica|Logística|2025-01-07|||8|Logística|Gerencia Operaciones
78002618|Karen Isabel Gómez Aguilar|Jockey Plaza|Moda|Cajero(A)|Cajas|2025-11-11|||8|Cajas|Gerencia Operaciones
99050188|Matías Gabriela Torres Mendoza|Jockey Plaza|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2025-08-21|||8|Utiles Escolares|Gerencia Comercial
00218793|Diana Fernanda López Paredes|Jockey Plaza|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2024-09-17|||8|Utiles Escolares|Gerencia Comercial
19549696|Camila Isabel García Valdivia|Jockey Plaza|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2024-10-11|||8|Utiles Escolares|Gerencia Comercial
51732246|Camila Paredes Herrera|Jockey Plaza|Hogar|Asistente Servicio Cliente|Servicio al Cliente|2025-07-19|||8|Servicio al Cliente|Gerencia Experiencia Cliente
12213193|Matías Isabel Torres Mejía|Jockey Plaza|Utiles Escolares|Cajero(A)|Cajas|2024-11-04|||8|Cajas|Gerencia Operaciones
66093764|Daniela Fernanda López Ramírez|Jockey Plaza|Moda|Auxiliar De Logistica|Logística|2024-03-23|||8|Logística|Gerencia Operaciones
80914633|Melissa Fernanda Carranza López|Jockey Plaza|Moda|Auxiliar De Logistica|Logística|2025-03-06|||8|Logística|Gerencia Operaciones
59612807|Andrés Alejandro Quispe Torres|Jockey Plaza|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2025-10-07|||8|Utiles Escolares|Gerencia Comercial
33601223|Andrés Elena Ponce Ramírez|Jockey Plaza|Hogar|Vendedor De Piso|Ventas Hogar|2024-06-10|||8|Ventas Hogar|Gerencia Comercial
92370241|Fiorella Isabel Torres Rodríguez|Jockey Plaza|Hogar|Asistente De Caja|Cajas|2024-06-26|||8|Cajas|Gerencia Operaciones
02882955|Melissa Castillo Valdivia|Jockey Plaza|Moda|Asesor De Ventas|Ventas Moda|2024-08-17|||8|Ventas Moda|Gerencia Comercial
00750041|Milagros Gabriela Castillo Vega|Jockey Plaza|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2025-12-19|||8|Utiles Escolares|Gerencia Comercial
96546634|Sofía Gómez Paredes|Jockey Plaza|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2024-01-15|||8|Utiles Escolares|Gerencia Comercial
66426127|Alejandra Eduardo Castillo Torres|Jockey Plaza|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2026-02-03|||8|Utiles Escolares|Gerencia Comercial
00688118|Raúl Eduardo Castillo Carranza|Jockey Plaza|Hogar|Visual Merchandising|Visual Merchandising|2026-03-22|||8|Visual Merchandising|Gerencia Comercial
17978463|Lucía Torres López|Jockey Plaza|Moda|Auxiliar De Logistica|Logística|2025-04-25|||8|Logística|Gerencia Operaciones
00859271|Ximena Eduardo Gómez Cárdenas|Jockey Plaza|Utiles Escolares|Vendedor De Piso|Utiles Escolares|2024-04-07|||8|Utiles Escolares|Gerencia Comercial
00208500|Rocío Elena Quispe Soto|Jockey Plaza|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2026-02-05|||8|Utiles Escolares|Gerencia Comercial
05035754|Andrea Fernanda Aguilar Carranza|Jockey Plaza|Moda|Prevencionista|Prevención|2024-07-02|||8|Prevención|Gerencia Operaciones
15782275|Andrés Patricia Mejía Espinoza|Jockey Plaza|Utiles Escolares|Vendedor De Piso|Utiles Escolares|2024-09-23|||8|Utiles Escolares|Gerencia Comercial
35500991|Alejandra Jesús Rojas Chávez|Jockey Plaza|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2025-09-19|||8|Utiles Escolares|Gerencia Comercial
07423881|José Patricia Vega Morales|Jockey Plaza|Moda|Visual Merchandising|Visual Merchandising|2024-06-01|||8|Visual Merchandising|Gerencia Comercial
47951319|Melissa Patricia Carranza Gómez|Jockey Plaza|Tecnologia|Asesor De Ventas|Ventas Tecnología|2025-03-28|||8|Ventas Tecnología|Gerencia Comercial
08233464|Sebastián Nicole Espinoza Vega|Jockey Plaza|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2024-07-27|||8|Utiles Escolares|Gerencia Comercial
70700592|Adrián Gabriela Cárdenas Rodríguez|Jockey Plaza|Hogar|Vendedor De Piso|Ventas Hogar|2024-01-05|||8|Ventas Hogar|Gerencia Comercial
38255583|Bruno Gabriela Vargas Medina|Jockey Plaza|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2024-01-27|||8|Utiles Escolares|Gerencia Comercial
95086778|Sofía Vega Castillo|Jockey Plaza|Moda|Auxiliar De Logistica|Logística|2025-04-16|||8|Logística|Gerencia Operaciones
98286336|Tatiana Jesús Torres Mejía|Jockey Plaza|Hogar|Asesor De Ventas|Ventas Hogar|2024-11-28|||8|Ventas Hogar|Gerencia Comercial
09592426|Génesis Gabriela Rodríguez Quispe|Jockey Plaza|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2026-01-31|||8|Utiles Escolares|Gerencia Comercial
21969528|Lucía Isabel Valdivia Cruz|Jockey Plaza|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2024-08-01|||8|Utiles Escolares|Gerencia Comercial
41721092|Génesis Jesús Vargas Ponce|Jockey Plaza|Utiles Escolares|Asistente Servicio Cliente|Servicio al Cliente|2026-01-23|||8|Servicio al Cliente|Gerencia Experiencia Cliente
52188494|Tatiana Elena Ramírez Rodríguez|Jockey Plaza|Utiles Escolares|Vendedor De Piso|Utiles Escolares|2025-04-01|||8|Utiles Escolares|Gerencia Comercial
00279047|Rocío Fernanda Carranza Ponce|Jockey Plaza|Tecnologia|Vendedor De Piso|Ventas Tecnología|2025-10-07|||8|Ventas Tecnología|Gerencia Comercial
86969121|Álvaro Patricia Ramírez Rodríguez|Jockey Plaza|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2025-10-06|||8|Utiles Escolares|Gerencia Comercial
33473708|Álvaro Elena Flores Herrera|Jockey Plaza|Hogar|Auxiliar De Logistica|Logística|2024-11-03|||8|Logística|Gerencia Operaciones
00534526|Tatiana Isabel Vargas Vega|Jockey Plaza|Utiles Escolares|Vendedor De Piso|Utiles Escolares|2025-03-11|||8|Utiles Escolares|Gerencia Comercial
24199087|Lucía Alejandro Rodríguez Ramírez|Jockey Plaza|Hogar|Asesor De Ventas|Ventas Hogar|2025-04-18|||8|Ventas Hogar|Gerencia Comercial
83826413|Ximena Jesús Torres Morales|Jockey Plaza|Utiles Escolares|Auxiliar De Logistica|Logística|2025-04-05|||8|Logística|Gerencia Operaciones
00822733|Lucía Antonio García Morales|Jockey Plaza|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2025-03-20|||8|Utiles Escolares|Gerencia Comercial
83113580|Milagros Fernanda López Ponce|Jockey Plaza|Hogar|Asesor De Ventas|Ventas Hogar|2024-11-06|||8|Ventas Hogar|Gerencia Comercial
01962394|Carlos Eduardo Mejía García|Jockey Plaza|Moda|Asistente Servicio Cliente|Servicio al Cliente|2024-05-18|||8|Servicio al Cliente|Gerencia Experiencia Cliente
84128236|Diana Eduardo Rodríguez Soto|Jockey Plaza|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2025-03-22|||8|Utiles Escolares|Gerencia Comercial
22394301|Paola Patricia Gómez García|Jockey Plaza|Tecnologia|Asesor De Ventas|Ventas Tecnología|2024-04-29|||8|Ventas Tecnología|Gerencia Comercial
06934659|Kevin Mejía López|Jockey Plaza|Tecnologia|Cajero(A)|Cajas|2025-02-05|||8|Cajas|Gerencia Operaciones
74497493|José Patricia Quispe Gómez|Jockey Plaza|Moda|Asesor De Ventas|Ventas Moda|2026-01-18|||8|Ventas Moda|Gerencia Comercial
08247644|Alejandra Elena Rojas Herrera|Jockey Plaza|Moda|Asesor De Ventas|Ventas Moda|2026-01-01|||8|Ventas Moda|Gerencia Comercial
83676934|Valeria Patricia López Ramírez|Jockey Plaza|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2025-05-21|||8|Utiles Escolares|Gerencia Comercial
31252352|Vanessa Rojas Cárdenas|Jockey Plaza|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2025-03-24|||8|Utiles Escolares|Gerencia Comercial
95580503|Daniela Valdivia Chávez|Jockey Plaza|Hogar|Asesor De Ventas|Ventas Hogar|2026-01-10|||8|Ventas Hogar|Gerencia Comercial
92803855|Carla Jesús Morales Torres|Jockey Plaza|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2024-10-16|||8|Utiles Escolares|Gerencia Comercial
01603438|Jorge Alejandro Vargas Aguilar|Jockey Plaza|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2024-11-06|||8|Utiles Escolares|Gerencia Comercial
00896900|Alonso Antonio Herrera Salazar|Mall Del Sur|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2024-02-02|2026-03-26|Voluntario|8|Utiles Escolares|Gerencia Comercial
92728429|Génesis Paredes López|Mall Del Sur|Moda|Asesor De Ventas|Ventas Moda|2024-09-30|2026-03-29|Voluntario|8|Ventas Moda|Gerencia Comercial
13772496|José Nicole Paredes Morales|Mall Del Sur|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2026-03-11|2026-03-20|No voluntario|8|Utiles Escolares|Gerencia Comercial
66992907|Kevin Jesús Valdivia Vargas|Mall Del Sur|Hogar|Asesor De Ventas|Ventas Hogar|2025-12-26|2026-03-15|Fin de contrato|8|Ventas Hogar|Gerencia Comercial
33025764|Carla Fernanda Soto Navarro|Mall Del Sur|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2025-03-01|2026-03-25|Fin de contrato|8|Utiles Escolares|Gerencia Comercial
20448912|Karen Gabriela Campos Salazar|Mall Del Sur|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2025-01-04|2026-03-21|No voluntario|8|Utiles Escolares|Gerencia Comercial
04094712|Luis Nicole Rodríguez Rodríguez|Mall Del Sur|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2025-06-12|2026-03-26|No voluntario|8|Utiles Escolares|Gerencia Comercial
06196076|Tatiana Alejandro Valdivia López|Mall Del Sur|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2025-02-06|2026-03-25|Voluntario|8|Utiles Escolares|Gerencia Comercial
96944941|Valeria Alejandro Espinoza Vega|Mall Del Sur|Utiles Escolares|Cajero(A)|Cajas|2025-12-18|2026-03-18|Fin de contrato|8|Cajas|Gerencia Operaciones
83071716|Valeria Quispe Cruz|Mall Del Sur|Utiles Escolares|Auxiliar De Logistica|Logística|2024-07-29|2026-03-29|No voluntario|8|Logística|Gerencia Operaciones
99428127|Karen Nicole Soto Torres|Mall Del Sur|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2024-12-08|2026-03-13|Fin de contrato|8|Utiles Escolares|Gerencia Comercial
03843496|Diana Elena Vega Salazar|Mall Del Sur|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2026-02-14|2026-03-21|Voluntario|8|Utiles Escolares|Gerencia Comercial
07676607|Bruno Patricia Soto Medina|Mall Del Sur|Moda|Cajero(A)|Cajas|2025-01-16|2026-03-09|No voluntario|8|Cajas|Gerencia Operaciones
96018312|Diana Elena Salazar Vargas|Mall Del Sur|Tecnologia|Asesor De Ventas|Ventas Tecnología|2025-08-02|||8|Ventas Tecnología|Gerencia Comercial
50789435|Matías Antonio Rojas Navarro|Mall Del Sur|Utiles Escolares|Vendedor De Piso|Utiles Escolares|2026-01-01|||8|Utiles Escolares|Gerencia Comercial
57235430|Diego Antonio Flores Ramírez|Mall Del Sur|Hogar|Asesor De Ventas|Ventas Hogar|2025-12-29|||8|Ventas Hogar|Gerencia Comercial
70732831|Melissa Nicole Cruz Quispe|Mall Del Sur|Moda|Auxiliar De Logistica|Logística|2025-11-24|||8|Logística|Gerencia Operaciones
98309387|Sebastián Jesús Navarro Mendoza|Mall Del Sur|Utiles Escolares|Auxiliar De Logistica|Logística|2025-05-16|||8|Logística|Gerencia Operaciones
